Open,High,Low,Close,Adj Close
6.334799766540527,6.336400032043457,6.323299884796143,6.336999893188477,6.336999893188477
6.3317999839782715,6.332399845123291,6.323299884796143,6.332099914550781,6.332099914550781
6.323299884796143,6.363999843597412,6.323299884796143,6.332300186157227,6.332300186157227
6.352499961853027,6.369100093841553,6.337299823760986,6.361499786376953,6.361499786376953
6.343699932098389,6.364999771118164,6.334700107574463,6.352700233459473,6.352700233459473
6.352700233459473,6.367000102996826,6.345799922943115,6.361700057983398,6.361700057983398
6.366300106048584,6.369699954986572,6.350100040435791,6.366099834442139,6.366099834442139
6.3607001304626465,6.381199836730957,6.35830020904541,6.369699954986572,6.369699954986572
6.352399826049805,6.3678998947143555,6.333000183105469,6.361400127410889,6.361400127410889
6.339200019836426,6.348199844360352,6.321499824523926,6.348199844360352,6.348199844360352
6.324100017547607,6.340199947357178,6.324100017547607,6.333099842071533,6.333099842071533
6.3292999267578125,6.378300189971924,6.3292999267578125,6.3383002281188965,6.3383002281188965
6.367800235748291,6.379000186920166,6.35860013961792,6.376800060272217,6.376800060272217
6.361499786376953,6.370500087738037,6.352200031280518,6.370500087738037,6.370500087738037
6.3572001457214355,6.379799842834473,6.3572001457214355,6.366199970245361,6.366199970245361
6.383200168609619,6.395100116729736,6.3719000816345215,6.382800102233887,6.382800102233887
6.38070011138916,6.382500171661377,6.3628997802734375,6.381100177764893,6.381100177764893
6.3649001121521,6.390600204467773,6.363999843597412,6.364200115203857,6.364200115203857
6.378499984741211,6.394000053405762,6.370999813079834,6.388800144195557,6.388800144195557
6.378600120544434,6.392000198364258,6.375699996948242,6.376399993896484,6.376399993896484
6.368500232696533,6.39900016784668,6.355800151824951,6.368599891662598,6.368599891662598
6.3892998695373535,6.421599864959717,6.3892998695373535,6.3983001708984375,6.3983001708984375
6.407599925994873,6.432600021362305,6.407599925994873,6.416600227355957,6.416600227355957
6.408999919891357,6.418000221252441,6.394800186157227,6.418000221252441,6.418000221252441
6.400300025939941,6.420899868011475,6.39769983291626,6.409299850463867,6.409299850463867
6.410399913787842,6.421999931335449,6.397600173950195,6.419400215148926,6.419400215148926
6.407100200653076,6.412300109863281,6.3942999839782715,6.4070000648498535,6.4070000648498535
6.404900074005127,6.405600070953369,6.377600193023682,6.40500020980835,6.40500020980835
6.38700008392334,6.395299911499023,6.381800174713135,6.387899875640869,6.387899875640869
6.392000198364258,6.412199974060059,6.386099815368652,6.392099857330322,6.392099857330322
6.396699905395508,6.407800197601318,6.391499996185303,6.405700206756592,6.405700206756592
6.3917999267578125,6.4079999923706055,6.391600131988525,6.391600131988525,6.391600131988525
6.402299880981445,6.407299995422363,6.3902997970581055,6.4004998207092285,6.4004998207092285
6.398099899291992,6.403800010681152,6.38070011138916,6.397299766540527,6.397299766540527
6.399899959564209,6.438899993896484,6.395999908447266,6.4045000076293945,6.4045000076293945
6.4293999671936035,6.442800045013428,6.427599906921387,6.433000087738037,6.433000087738037
6.4293999671936035,6.48390007019043,6.4293999671936035,6.438799858093262,6.438799858093262
6.48769998550415,6.488699913024902,6.4604997634887695,6.485499858856201,6.485499858856201
6.471499919891357,6.50540018081665,6.4704999923706055,6.47160005569458,6.47160005569458
6.492099761962891,6.5065999031066895,6.487599849700928,6.492099761962891,6.492099761962891
6.504000186920166,6.543499946594238,6.504000186920166,6.504300117492676,6.504300117492676
6.53000020980835,6.581699848175049,6.525300025939941,6.539000034332275,6.539000034332275
6.569300174713135,6.613800048828125,6.569300174713135,6.5782999992370605,6.5782999992370605
6.600800037384033,6.630499839782715,6.596499919891357,6.601900100708008,6.601900100708008
6.626399993896484,6.639100074768066,6.597799777984619,6.627399921417236,6.627399921417236
6.621799945831299,6.668799877166748,6.621600151062012,6.624300003051758,6.624300003051758
6.667500019073486,6.714300155639648,6.635499954223633,6.6666998863220215,6.6666998863220215
6.640200138092041,6.643400192260742,6.597799777984619,6.640999794006348,6.640999794006348
6.63129997253418,6.644700050354004,6.623600006103516,6.63129997253418,6.63129997253418
6.637800216674805,6.66480016708374,6.631999969482422,6.6367998123168945,6.6367998123168945
6.641200065612793,6.6427998542785645,6.600100040435791,6.639200210571289,6.639200210571289
6.615600109100342,6.638000011444092,6.590400218963623,6.615200042724609,6.615200042724609
6.629700183868408,6.679500102996826,6.628900051116943,6.631400108337402,6.631400108337402
6.68120002746582,6.701300144195557,6.6529998779296875,6.682799816131592,6.682799816131592
6.666100025177002,6.704400062561035,6.6508002281188965,6.665900230407715,6.665900230407715
6.694200038909912,6.70419979095459,6.661399841308594,6.6946001052856445,6.6946001052856445
6.681099891662598,6.705900192260742,6.665500164031982,6.6915998458862305,6.6915998458862305
6.706999778747559,6.723400115966797,6.687399864196777,6.7067999839782715,6.7067999839782715
6.717100143432617,6.782899856567383,6.714399814605713,6.717700004577637,6.717700004577637
6.772900104522705,6.809199810028076,6.765200138092041,6.771699905395508,6.771699905395508
6.758299827575684,6.796899795532227,6.741700172424316,6.7581000328063965,6.7581000328063965
6.7829999923706055,6.825300216674805,6.7829999923706055,6.791999816894531,6.791999816894531
6.781499862670898,6.804599761962891,6.747200012207031,6.790500164031982,6.790500164031982
6.759699821472168,6.791800022125244,6.731800079345703,6.768700122833252,6.768700122833252
6.782800197601318,6.838399887084961,6.782800197601318,6.782800197601318,6.782800197601318
6.803699970245361,6.838699817657471,6.803699970245361,6.812699794769287,6.812699794769287
6.804999828338623,6.840099811553955,6.804999828338623,6.814899921417236,6.814899921417236
6.811800003051758,6.830100059509277,6.784299850463867,6.811699867248535,6.811699867248535
6.822299957275391,6.847799777984619,6.794899940490723,6.8225998878479,6.8225998878479
6.832799911499023,6.8927001953125,6.826300144195557,6.832799911499023,6.832799911499023
6.833399772644043,6.8531999588012695,6.811399936676025,6.833199977874756,6.833199977874756
6.85290002822876,6.861199855804443,6.817699909210205,6.854100227355957,6.854100227355957
6.834499835968018,6.841000080108643,6.797999858856201,6.833600044250488,6.833600044250488
6.834799766540527,6.837900161743164,6.807000160217285,6.83519983291626,6.83519983291626
6.817200183868408,6.860000133514404,6.815499782562256,6.817200183868408,6.817200183868408
6.837200164794922,6.8902997970581055,6.837200164794922,6.846199989318848,6.846199989318848
6.890100002288818,6.892499923706055,6.872000217437744,6.889400005340576,6.889400005340576
6.884699821472168,6.933800220489502,6.881700038909912,6.884699821472168,6.884699821472168
6.924799919128418,6.933800220489502,6.880000114440918,6.933800220489502,6.933800220489502
6.872499942779541,6.892899990081787,6.858500003814697,6.881499767303467,6.881499767303467
6.876500129699707,6.8780999183654785,6.8394999504089355,6.8765997886657715,6.8765997886657715
6.847799777984619,6.85699987411499,6.8242998123168945,6.856800079345703,6.856800079345703
6.845900058746338,6.848299980163574,6.8302998542785645,6.8454999923706055,6.8454999923706055
6.841000080108643,6.877600193023682,6.8308000564575195,6.843200206756592,6.843200206756592
6.876699924468994,6.889699935913086,6.806399822235107,6.877500057220459,6.877500057220459
6.796999931335449,6.825900077819824,6.792900085449219,6.800600051879883,6.800600051879883
6.810500144958496,6.821400165557861,6.7906999588012695,6.813300132751465,6.813300132751465
6.802299976348877,6.828400135040283,6.799499988555908,6.804200172424316,6.804200172424316
6.818699836730957,6.843999862670898,6.817399978637695,6.818699836730957,6.818699836730957
6.843200206756592,6.8454999923706055,6.825099945068359,6.843100070953369,6.843100070953369
6.832399845123291,6.841400146484375,6.81279993057251,6.83459997177124,6.83459997177124
6.822800159454346,6.844099998474121,6.797500133514404,6.8221001625061035,6.8221001625061035
6.841400146484375,6.8445000648498535,6.826600074768066,6.84250020980835,6.84250020980835
6.829599857330322,6.840099811553955,6.818299770355225,6.829999923706055,6.829999923706055
6.8358001708984375,6.849100112915039,6.826200008392334,6.834400177001953,6.834400177001953
6.833799839019775,6.865300178527832,6.833799839019775,6.839099884033203,6.839099884033203
6.855100154876709,6.877500057220459,6.8520002365112305,6.855299949645996,6.855299949645996
6.872499942779541,6.878300189971924,6.851500034332275,6.8744001388549805,6.8744001388549805
6.859899997711182,6.862599849700928,6.8242998123168945,6.859899997711182,6.859899997711182
6.843599796295166,6.867400169372559,6.837100028991699,6.842899799346924,6.842899799346924
6.865799903869629,6.877500057220459,6.855100154876709,6.865600109100342,6.865600109100342
6.855899810791016,6.877799987792969,6.853400230407715,6.855500221252441,6.855500221252441
6.861000061035156,6.864999771118164,6.846499919891357,6.860199928283691,6.860199928283691
6.847099781036377,6.8566999435424805,6.831999778747559,6.84689998626709,6.84689998626709
6.845799922943115,6.860499858856201,6.829500198364258,6.845900058746338,6.845900058746338
6.856100082397461,6.85860013961792,6.842299938201904,6.8566999435424805,6.8566999435424805
6.8734002113342285,6.879799842834473,6.85230016708374,6.8734002113342285,6.8734002113342285
6.866300106048584,6.878900051116943,6.86359977722168,6.866300106048584,6.866300106048584
6.877500057220459,6.890999794006348,6.8684000968933105,6.876100063323975,6.876100063323975
6.880300045013428,6.889400005340576,6.862500190734863,6.880300045013428,6.880300045013428
6.868000030517578,6.868000030517578,6.85890007019043,6.8678998947143555,6.8678998947143555
6.85890007019043,6.8678998947143555,6.85890007019043,6.8678998947143555,6.8678998947143555
6.85890007019043,6.868000030517578,6.85890007019043,6.8678998947143555,6.8678998947143555
6.85890007019043,6.8678998947143555,6.85890007019043,6.867800235748291,6.867800235748291
6.8678998947143555,6.8678998947143555,6.8678998947143555,6.8678998947143555,6.8678998947143555
6.85890007019043,6.932300090789795,6.85890007019043,6.85890007019043,6.85890007019043
6.92080020904541,6.929800033569336,6.904099941253662,6.929800033569336,6.929800033569336
6.912799835205078,6.925099849700928,6.907299995422363,6.921800136566162,6.921800136566162
6.914299964904785,6.93179988861084,6.885799884796143,6.923299789428711,6.923299789428711
6.888599872589111,6.927999973297119,6.888599872589111,6.888599872589111,6.888599872589111
6.921500205993652,6.929100036621094,6.90880012512207,6.921199798583984,6.921199798583984
6.915800094604492,6.925000190734863,6.901299953460693,6.915900230407715,6.915900230407715
6.9019999504089355,6.928599834442139,6.9019999504089355,6.910999774932861,6.910999774932861
6.926499843597412,6.939899921417236,6.924900054931641,6.926300048828125,6.926300048828125
6.936699867248535,6.940299987792969,6.917399883270264,6.936699867248535,6.936699867248535
6.928699970245361,6.946499824523926,6.924200057983398,6.928599834442139,6.928599834442139
6.9375,6.946499824523926,6.92609977722168,6.946499824523926,6.946499824523926
6.937399864196777,6.943399906158447,6.927700042724609,6.937399864196777,6.937399864196777
6.934000015258789,6.950900077819824,6.9328999519348145,6.942999839782715,6.942999839782715
6.939000129699707,6.963200092315674,6.933499813079834,6.947999954223633,6.947999954223633
6.942500114440918,6.962299823760986,6.9415998458862305,6.942500114440918,6.942500114440918
6.951900005340576,6.969900131225586,6.951900005340576,6.951900005340576,6.951900005340576
6.96619987487793,6.976099967956543,6.9567999839782715,6.966300010681152,6.966300010681152
6.974699974060059,6.974800109863281,6.922399997711182,6.974699974060059,6.974699974060059
6.922399997711182,6.931000232696533,6.867599964141846,6.922399997711182,6.922399997711182
6.889900207519531,6.9293999671936035,6.889699935913086,6.889900207519531,6.889900207519531
6.924799919128418,6.9274001121521,6.904200077056885,6.924799919128418,6.924799919128418
6.918499946594238,6.940000057220459,6.904699802398682,6.918499946594238,6.918499946594238
6.909999847412109,6.935999870300293,6.909999847412109,6.909999847412109,6.909999847412109
6.933199882507324,6.955999851226807,6.933000087738037,6.933499813079834,6.933499813079834
6.955900192260742,6.9679999351501465,6.946800231933594,6.955900192260742,6.955900192260742
6.962500095367432,6.968800067901611,6.943699836730957,6.962500095367432,6.962500095367432
6.9552001953125,6.95550012588501,6.940499782562256,6.9552001953125,6.9552001953125
6.94950008392334,6.9496002197265625,6.928999900817871,6.94950008392334,6.94950008392334
6.938000202178955,6.951000213623047,6.929800033569336,6.938199996948242,6.938199996948242
6.936999797821045,6.943999767303467,6.927999973297119,6.936999797821045,6.936999797821045
6.940999984741211,6.945799827575684,6.927299976348877,6.940999984741211,6.940999984741211
6.944399833679199,6.948400020599365,6.921000003814697,6.944399833679199,6.944399833679199
6.926300048828125,6.936999797821045,6.916999816894531,6.926199913024902,6.926199913024902
6.93120002746582,6.948299884796143,6.921999931335449,6.931000232696533,6.931000232696533
6.947500228881836,6.947500228881836,6.926400184631348,6.947500228881836,6.947500228881836
6.930799961090088,6.952499866485596,6.930799961090088,6.930799961090088,6.930799961090088
6.950500011444092,6.956200122833252,6.942699909210205,6.9506001472473145,6.9506001472473145
6.952899932861328,6.952899932861328,6.92710018157959,6.952899932861328,6.952899932861328
6.9415998458862305,6.958899974822998,6.932499885559082,6.941500186920166,6.941500186920166
6.958000183105469,6.959499835968018,6.875999927520752,6.958000183105469,6.958000183105469
6.8821001052856445,6.882299900054932,6.821800231933594,6.882299900054932,6.882299900054932
6.836299896240234,6.868299961090088,6.8354997634887695,6.836299896240234,6.836299896240234
6.855800151824951,6.896699905395508,6.8557000160217285,6.855800151824951,6.855800151824951
6.881700038909912,6.888599872589111,6.8649001121521,6.881700038909912,6.881700038909912
6.87470006942749,6.913300037384033,6.865699768066406,6.87470006942749,6.87470006942749
6.910900115966797,6.91379976272583,6.890200138092041,6.910999774932861,6.910999774932861
6.89900016784668,6.89900016784668,6.869100093841553,6.89900016784668,6.89900016784668
6.879000186920166,6.882900238037109,6.862599849700928,6.879000186920166,6.879000186920166
6.88070011138916,6.906599998474121,6.8805999755859375,6.88070011138916,6.88070011138916
6.906599998474121,6.906700134277344,6.8856000900268555,6.906599998474121,6.906599998474121
6.896200180053711,6.899600028991699,6.881999969482422,6.896200180053711,6.896200180053711
6.894199848175049,6.8979997634887695,6.886099815368652,6.894199848175049,6.894199848175049
6.8907999992370605,6.910999774932861,6.875100135803223,6.890999794006348,6.890999794006348
6.884099960327148,6.905700206756592,6.877799987792969,6.884099960327148,6.884099960327148
6.905399799346924,6.910900115966797,6.887899875640869,6.905399799346924,6.905399799346924
6.898099899291992,6.8983001708984375,6.8755998611450195,6.898099899291992,6.898099899291992
6.8983001708984375,6.898399829864502,6.881100177764893,6.8983001708984375,6.8983001708984375
6.898099899291992,6.898399829864502,6.855599880218506,6.898099899291992,6.898099899291992
6.865300178527832,6.877500057220459,6.8445000648498535,6.865300178527832,6.865300178527832
6.877200126647949,6.877500057220459,6.877200126647949,6.877200126647949,6.877200126647949
6.877600193023682,6.877600193023682,6.873000144958496,6.877600193023682,6.877600193023682
6.877500057220459,6.878499984741211,6.843299865722656,6.877500057220459,6.877500057220459
6.861100196838379,6.881700038909912,6.861100196838379,6.861100196838379,6.861100196838379
6.870999813079834,6.870999813079834,6.854899883270264,6.871099948883057,6.871099948883057
6.8684000968933105,6.869699954986572,6.839600086212158,6.8684000968933105,6.8684000968933105
6.849999904632568,6.859799861907959,6.834199905395508,6.849999904632568,6.849999904632568
6.852200031280518,6.85230016708374,6.816400051116943,6.852200031280518,6.852200031280518
6.815700054168701,6.820899963378906,6.772500038146973,6.8155999183654785,6.8155999183654785
6.787499904632568,6.789100170135498,6.731299877166748,6.787499904632568,6.787499904632568
6.76200008392334,6.7692999839782715,6.752299785614014,6.76200008392334,6.76200008392334
6.767099857330322,6.768499851226807,6.736599922180176,6.767099857330322,6.767099857330322
6.750999927520752,6.771200180053711,6.744999885559082,6.750999927520752,6.750999927520752
6.75600004196167,6.7769999504089355,6.736499786376953,6.75600004196167,6.75600004196167
6.775400161743164,6.779699802398682,6.760000228881836,6.775400161743164,6.775400161743164
6.7778000831604,6.798399925231934,6.7778000831604,6.7778000831604,6.7778000831604
6.7972002029418945,6.809599876403809,6.791999816894531,6.797299861907959,6.797299861907959
6.807000160217285,6.807199954986572,6.775300025939941,6.807000160217285,6.807000160217285
6.790900230407715,6.796299934387207,6.768199920654297,6.790999889373779,6.790999889373779
6.787700176239014,6.7895002365112305,6.746600151062012,6.787600040435791,6.787600040435791
6.746300220489502,6.746399879455566,6.727700233459473,6.746399879455566,6.746399879455566
6.744200229644775,6.751999855041504,6.723800182342529,6.74429988861084,6.74429988861084
6.73199987411499,6.73199987411499,6.703199863433838,6.73199987411499,6.73199987411499
6.7154998779296875,6.716700077056885,6.686800003051758,6.7154998779296875,6.7154998779296875
6.69980001449585,6.743899822235107,6.690800189971924,6.69980001449585,6.69980001449585
6.743800163269043,6.743899822235107,6.734799861907959,6.743800163269043,6.743800163269043
6.743800163269043,6.743899822235107,6.734799861907959,6.743800163269043,6.743800163269043
6.743800163269043,6.743899822235107,6.734799861907959,6.734799861907959,6.734799861907959
6.74370002746582,6.743800163269043,6.734799861907959,6.743800163269043,6.743800163269043
6.743800163269043,6.743800163269043,6.742599964141846,6.743800163269043,6.743800163269043
6.743800163269043,6.791999816894531,6.743500232696533,6.743800163269043,6.743800163269043
6.791399955749512,6.792600154876709,6.760300159454346,6.791399955749512,6.791399955749512
6.7729997634887695,6.773200035095215,6.749499797821045,6.7729997634887695,6.7729997634887695
6.759399890899658,6.776199817657471,6.753799915313721,6.759399890899658,6.759399890899658
6.771200180053711,6.780099868774414,6.76200008392334,6.771200180053711,6.771200180053711
6.77209997177124,6.772500038146973,6.751500129699707,6.77209997177124,6.77209997177124
6.765699863433838,6.7789998054504395,6.7519001960754395,6.765699863433838,6.765699863433838
6.757699966430664,6.757699966430664,6.70959997177124,6.757699966430664,6.757699966430664
6.720300197601318,6.724699974060059,6.690999984741211,6.720300197601318,6.720300197601318
6.719099998474121,6.729000091552734,6.703800201416016,6.719099998474121,6.719099998474121
6.713200092315674,6.718400001525879,6.676700115203857,6.713200092315674,6.713200092315674
6.688399791717529,6.703499794006348,6.6793999671936035,6.688399791717529,6.688399791717529
6.69920015335083,6.69920015335083,6.668799877166748,6.69920015335083,6.69920015335083
6.686200141906738,6.6930999755859375,6.67140007019043,6.686200141906738,6.686200141906738
6.692800045013428,6.709099769592285,6.687900066375732,6.692999839782715,6.692999839782715
6.705399990081787,6.706200122833252,6.683499813079834,6.705399990081787,6.705399990081787
6.706200122833252,6.706600189208984,6.688399791717529,6.706299781799316,6.706299781799316
6.706500053405762,6.717299938201904,6.6975998878479,6.706600189208984,6.706600189208984
6.7108001708984375,6.714000225067139,6.696800231933594,6.710899829864502,6.710899829864502
6.714099884033203,6.7256999015808105,6.710000038146973,6.714099884033203,6.714099884033203
6.720600128173828,6.725599765777588,6.711599826812744,6.720600128173828,6.720600128173828
6.725399971008301,6.725500106811523,6.697999954223633,6.725500106811523,6.725500106811523
6.707499980926514,6.710599899291992,6.696899890899658,6.707600116729736,6.707600116729736
6.705999851226807,6.726799964904785,6.6971001625061035,6.706099987030029,6.706099987030029
6.72189998626709,6.728300094604492,6.703499794006348,6.7220001220703125,6.7220001220703125
6.712800025939941,6.716000080108643,6.701099872589111,6.712800025939941,6.712800025939941
6.703100204467773,6.718500137329102,6.7027997970581055,6.703100204467773,6.703100204467773
6.710999965667725,6.715799808502197,6.684599876403809,6.710999965667725,6.710999965667725
6.69350004196167,6.698400020599365,6.66480016708374,6.693600177764893,6.693600177764893
6.697999954223633,6.717199802398682,6.689300060272217,6.698200225830078,6.698200225830078
6.717299938201904,6.718599796295166,6.699999809265137,6.717100143432617,6.717100143432617
6.708399772644043,6.715099811553955,6.699399948120117,6.708399772644043,6.708399772644043
6.714700222015381,6.726200103759766,6.704999923706055,6.714700222015381,6.714700222015381
6.726200103759766,6.738699913024902,6.717199802398682,6.726200103759766,6.726200103759766
6.738100051879883,6.73829984664917,6.697700023651123,6.738100051879883,6.738100051879883
6.702099800109863,6.711999893188477,6.701200008392334,6.711100101470947,6.711100101470947
6.701499938964844,6.723299980163574,6.701499938964844,6.7104997634887695,6.7104997634887695
6.722300052642822,6.722400188446045,6.697299957275391,6.722400188446045,6.722400188446045
6.701399803161621,6.719299793243408,6.701399803161621,6.701399803161621,6.701399803161621
6.716700077056885,6.717700004577637,6.716400146484375,6.716599941253662,6.716599941253662
6.71750020980835,6.720399856567383,6.705599784851074,6.716899871826172,6.716899871826172
6.706399917602539,6.717800140380859,6.701099872589111,6.715400218963623,6.715400218963623
6.710899829864502,6.717400074005127,6.701700210571289,6.7108001708984375,6.7108001708984375
6.715199947357178,6.718500137329102,6.703999996185303,6.715400218963623,6.715400218963623
6.718400001525879,6.72189998626709,6.69920015335083,6.718500137329102,6.718500137329102
6.7032999992370605,6.708499908447266,6.695499897003174,6.703199863433838,6.703199863433838
6.698699951171875,6.711299896240234,6.697199821472168,6.707699775695801,6.707699775695801
6.702199935913086,6.71120023727417,6.67710018157959,6.71120023727417,6.71120023727417
6.678199768066406,6.70959997177124,6.678199768066406,6.68720006942749,6.68720006942749
6.699100017547607,6.708199977874756,6.699100017547607,6.708099842071533,6.708099842071533
6.7058000564575195,6.713099956512451,6.703000068664551,6.703400135040283,6.703400135040283
6.7083001136779785,6.726399898529053,6.708199977874756,6.708499908447266,6.708499908447266
6.71589994430542,6.724999904632568,6.7067999839782715,6.724899768829346,6.724899768829346
6.711900234222412,6.747900009155273,6.711900234222412,6.720900058746338,6.720900058746338
