new_cases,new_deaths,icu_patients,hosp_patients,new_tests,new_vaccinations,stringency_index,population,gdp_per_capita
37879.0,747.0,7917.0,28174.0,1196360.0,2285815.0,56.94,336997624.0,54225.446
41595.0,631.0,7628.0,27422.0,1087337.0,2460580.0,56.94,336997624.0,54225.446
30467.0,524.0,7409.0,26184.0,788706.0,1853118.0,56.94,336997624.0,54225.446
17632.0,269.0,7270.0,25646.0,454576.0,935798.0,56.94,336997624.0,54225.446
25549.0,402.0,7299.0,25563.0,798919.0,1829889.0,56.94,336997624.0,54225.446
29010.0,781.0,7163.0,25023.0,1215395.0,2081203.0,56.94,336997624.0,54225.446
29067.0,654.0,7056.0,24925.0,1181316.0,2095167.0,56.94,336997624.0,54225.446
29997.0,684.0,6841.0,23954.0,1009421.0,2026650.0,56.94,336997624.0,54225.446
28678.0,602.0,6664.0,23397.0,986733.0,2069383.0,56.94,336997624.0,54225.446
20898.0,488.0,6472.0,22643.0,710170.0,1453914.0,56.94,336997624.0,54225.446
13785.0,205.0,6412.0,22445.0,409150.0,659578.0,56.02,336997624.0,54225.446
22176.0,441.0,6419.0,22431.0,713161.0,1326725.0,56.02,336997624.0,54225.446
23799.0,639.0,6311.0,22087.0,1074752.0,1442762.0,56.02,336997624.0,54225.446
24373.0,985.0,6138.0,21598.0,1051765.0,1439626.0,56.02,336997624.0,54225.446
26533.0,1350.0,6000.0,21056.0,928543.0,1353502.0,56.02,336997624.0,54225.446
21928.0,534.0,5778.0,20398.0,839535.0,1335764.0,56.02,336997624.0,54225.446
12974.0,328.0,5606.0,19474.0,580022.0,767507.0,56.02,336997624.0,54225.446
7204.0,148.0,5525.0,19062.0,360333.0,385968.0,56.02,336997624.0,54225.446
6349.0,181.0,5542.0,18678.0,316451.0,203525.0,56.02,336997624.0,54225.446
21098.0,642.0,5489.0,18657.0,709780.0,1282254.0,56.02,336997624.0,54225.446
16587.0,561.0,5322.0,18083.0,1110518.0,1124420.0,56.02,336997624.0,54225.446
17983.0,631.0,5175.0,17634.0,989558.0,1252791.0,56.02,336997624.0,54225.446
17536.0,517.0,4995.0,16970.0,870163.0,1409255.0,56.02,336997624.0,54225.446
15156.0,584.0,4768.0,16298.0,617069.0,1075095.0,56.02,336997624.0,54225.446
5896.0,170.0,4677.0,15987.0,368902.0,518457.0,56.02,336997624.0,54225.446
14193.0,310.0,4685.0,15742.0,644859.0,1076781.0,56.02,336997624.0,54225.446
12795.0,309.0,4608.0,15630.0,886154.0,1180930.0,56.02,336997624.0,54225.446
18207.0,475.0,4478.0,15262.0,867847.0,1172312.0,56.02,336997624.0,54225.446
14520.0,403.0,4383.0,14838.0,785045.0,1174994.0,56.02,336997624.0,54225.446
24512.0,526.0,4300.0,14421.0,764585.0,1237944.0,56.02,336997624.0,54225.446
8821.0,268.0,4186.0,13940.0,557593.0,896507.0,56.02,336997624.0,54225.446
5026.0,112.0,4049.0,13957.0,345635.0,395210.0,56.02,336997624.0,54225.446
11906.0,189.0,4068.0,13929.0,598005.0,918534.0,58.95,336997624.0,54225.446
10646.0,323.0,3939.0,13722.0,832178.0,983421.0,58.94,336997624.0,54225.446
11756.0,383.0,3879.0,13494.0,793291.0,949486.0,58.93,336997624.0,54225.446
11516.0,299.0,3806.0,13094.0,725388.0,898294.0,58.92,336997624.0,54225.446
20985.0,600.0,3739.0,12855.0,693999.0,926785.0,58.91,336997624.0,54225.446
8884.0,170.0,3673.0,12483.0,496987.0,576681.0,58.9,336997624.0,54225.446
4925.0,79.0,3663.0,12503.0,333442.0,277997.0,58.9,336997624.0,54225.446
10733.0,259.0,3708.0,12593.0,571046.0,564369.0,58.9,336997624.0,54225.446
10767.0,344.0,3744.0,12539.0,782706.0,758846.0,58.89,336997624.0,54225.446
12498.0,386.0,3700.0,12609.0,764641.0,739541.0,58.88,336997624.0,54225.446
14194.0,341.0,3636.0,12397.0,694855.0,702472.0,58.87,336997624.0,54225.446
24519.0,528.0,3617.0,12408.0,673576.0,770352.0,58.87,336997624.0,54225.446
9059.0,161.0,3562.0,12238.0,492767.0,501167.0,58.86,336997624.0,54225.446
4659.0,75.0,3525.0,12233.0,339027.0,268644.0,58.86,336997624.0,54225.446
13778.0,159.0,3617.0,12510.0,552805.0,557015.0,58.85,336997624.0,54225.446
7528.0,329.0,3676.0,12664.0,697791.0,631082.0,58.85,336997624.0,54225.446
15282.0,300.0,3673.0,12879.0,678281.0,634548.0,58.84,336997624.0,54225.446
14927.0,283.0,3614.0,12865.0,642637.0,614140.0,58.84,336997624.0,54225.446
29616.0,435.0,4027.0,13236.0,600066.0,622972.0,58.83,336997624.0,54225.446
5266.0,83.0,3753.0,12918.0,446885.0,358360.0,58.83,336997624.0,54225.446
4265.0,40.0,3777.0,13121.0,260390.0,50717.0,58.83,336997624.0,54225.446
9161.0,121.0,3883.0,13433.0,307144.0,398523.0,58.82,336997624.0,54225.446
22589.0,305.0,3980.0,13974.0,591839.0,586035.0,58.82,336997624.0,54225.446
20140.0,326.0,4132.0,14664.0,778406.0,572860.0,58.81,336997624.0,54225.446
20879.0,251.0,4297.0,15074.0,725498.0,568299.0,46.77,336997624.0,54225.446
46998.0,462.0,4369.0,15409.0,665708.0,633696.0,46.77,336997624.0,54225.446
10005.0,78.0,4442.0,15710.0,488166.0,401584.0,46.76,336997624.0,54225.446
11760.0,121.0,4637.0,16396.0,342163.0,217147.0,46.76,336997624.0,54225.446
29689.0,235.0,4883.0,17330.0,588459.0,522682.0,46.76,336997624.0,54225.446
26472.0,357.0,5072.0,18204.0,739434.0,528892.0,46.75,336997624.0,54225.446
31152.0,328.0,5255.0,19085.0,759866.0,533993.0,46.75,336997624.0,54225.446
31954.0,356.0,5474.0,19915.0,768654.0,543097.0,46.74,336997624.0,54225.446
78042.0,453.0,5785.0,20874.0,725414.0,624423.0,46.74,336997624.0,54225.446
14042.0,72.0,5994.0,21595.0,526525.0,400699.0,46.73,336997624.0,54225.446
20370.0,95.0,6272.0,22564.0,397013.0,234274.0,46.73,336997624.0,54225.446
49244.0,198.0,6717.0,24261.0,659433.0,568604.0,46.73,336997624.0,54225.446
39922.0,290.0,7115.0,25700.0,901377.0,604057.0,46.72,336997624.0,54225.446
47869.0,363.0,7408.0,27055.0,928496.0,632818.0,46.72,336997624.0,54225.446
56459.0,288.0,7687.0,28605.0,916712.0,650694.0,46.72,336997624.0,54225.446
120830.0,551.0,8097.0,30295.0,881685.0,748311.0,46.71,336997624.0,54225.446
29290.0,136.0,8419.0,31469.0,654174.0,464256.0,46.71,336997624.0,54225.446
28625.0,102.0,8867.0,33406.0,492079.0,260206.0,46.71,336997624.0,54225.446
78731.0,250.0,9448.0,35748.0,785262.0,645157.0,46.7,336997624.0,54225.446
65019.0,458.0,9994.0,38296.0,1035755.0,703414.0,46.7,336997624.0,54225.446
73581.0,383.0,10376.0,40473.0,1107746.0,722686.0,46.69,336997624.0,54225.446
72357.0,318.0,10919.0,42200.0,1110805.0,723244.0,46.69,336997624.0,54225.446
191225.0,885.0,11463.0,44541.0,1049178.0,839801.0,46.68,336997624.0,54225.446
44572.0,175.0,12109.0,46428.0,766133.0,517791.0,46.68,336997624.0,54225.446
45377.0,232.0,12698.0,48538.0,568449.0,335622.0,46.68,336997624.0,54225.446
107751.0,343.0,13481.0,51780.0,967453.0,722645.0,46.68,336997624.0,54225.446
97872.0,586.0,14052.0,54470.0,1266552.0,765369.0,46.67,336997624.0,54225.446
102546.0,546.0,14632.0,56945.0,1322689.0,780759.0,46.67,336997624.0,54225.446
109552.0,525.0,15193.0,59587.0,1382334.0,795999.0,46.66,336997624.0,54225.446
251918.0,1132.0,15732.0,62122.0,1337969.0,912483.0,46.66,336997624.0,54225.446
63797.0,266.0,16164.0,63544.0,1006276.0,560420.0,46.65,336997624.0,54225.446
35687.0,135.0,16784.0,66369.0,716086.0,352124.0,46.65,336997624.0,54225.446
158634.0,515.0,17707.0,69838.0,1134023.0,786523.0,46.65,336997624.0,54225.446
118140.0,834.0,18264.0,72521.0,1440071.0,804069.0,49.42,336997624.0,54225.446
154611.0,805.0,19013.0,74823.0,1532919.0,773094.0,49.41,336997624.0,54225.446
143804.0,1031.0,19537.0,76968.0,1533427.0,808139.0,49.41,336997624.0,54225.446
226939.0,1059.0,20076.0,78580.0,1530968.0,951398.0,52.05,336997624.0,54225.446
74104.0,270.0,20401.0,79622.0,1129262.0,627335.0,52.04,336997624.0,54225.446
47863.0,216.0,21077.0,81624.0,795488.0,401515.0,52.04,336997624.0,54225.446
193595.0,1040.0,21673.0,84313.0,1281773.0,874434.0,53.78,336997624.0,54225.446
151054.0,1022.0,22303.0,86744.0,1608743.0,928635.0,53.76,336997624.0,54225.446
167344.0,1205.0,22693.0,88626.0,1706521.0,958121.0,53.74,336997624.0,54225.446
155324.0,1785.0,23034.0,89428.0,1653511.0,949719.0,53.73,336997624.0,54225.446
239412.0,1462.0,23399.0,90191.0,1546171.0,1112169.0,53.7,336997624.0,54225.446
93506.0,574.0,23653.0,90417.0,1177444.0,669528.0,53.69,336997624.0,54225.446
45360.0,216.0,24082.0,92239.0,840315.0,392841.0,53.68,336997624.0,54225.446
206407.0,1336.0,24559.0,94682.0,1323025.0,924032.0,53.66,336997624.0,54225.446
154986.0,1432.0,25053.0,95992.0,1812961.0,954411.0,56.61,336997624.0,54225.446
179133.0,1557.0,25062.0,95976.0,1956837.0,971087.0,56.6,336997624.0,54225.446
183774.0,2218.0,25249.0,96370.0,1964454.0,994126.0,56.59,336997624.0,54225.446
238387.0,1740.0,25365.0,96192.0,1895469.0,1174912.0,56.58,336997624.0,54225.446
80137.0,650.0,25435.0,95071.0,1438616.0,714917.0,56.57,336997624.0,54225.446
53178.0,327.0,25781.0,96125.0,985069.0,432230.0,56.56,336997624.0,54225.446
228186.0,1712.0,25919.0,97200.0,1459537.0,935192.0,56.55,336997624.0,54225.446
179825.0,1447.0,25904.0,97821.0,1974876.0,940402.0,56.54,336997624.0,54225.446
190659.0,2048.0,25963.0,97992.0,2040871.0,948690.0,52.49,336997624.0,54225.446
179047.0,3012.0,26045.0,97811.0,1972663.0,899097.0,52.48,336997624.0,54225.446
235293.0,1939.0,25961.0,96835.0,1870533.0,1044906.0,52.47,336997624.0,54225.446
87299.0,652.0,25609.0,95082.0,1363164.0,562851.0,52.47,336997624.0,54225.446
64683.0,427.0,25630.0,95280.0,994174.0,367899.0,52.46,336997624.0,54225.446
89862.0,608.0,25801.0,95910.0,825336.0,178482.0,52.46,336997624.0,54225.446
210486.0,2095.0,26099.0,96810.0,1407080.0,913537.0,52.45,336997624.0,54225.446
177557.0,2320.0,25998.0,96485.0,2047361.0,849722.0,52.44,336997624.0,54225.446
166665.0,3228.0,25925.0,95684.0,2071758.0,852506.0,52.44,336997624.0,54225.446
241813.0,2460.0,25747.0,94559.0,2070230.0,1039682.0,52.43,336997624.0,54225.446
90451.0,843.0,25326.0,91979.0,1536343.0,602353.0,52.42,336997624.0,54225.446
49571.0,382.0,25292.0,91541.0,988024.0,353259.0,52.42,336997624.0,54225.446
208004.0,2157.0,25514.0,92158.0,1494404.0,785072.0,52.41,336997624.0,54225.446
145403.0,1929.0,25218.0,90633.0,1892123.0,754095.0,52.4,336997624.0,54225.446
173422.0,2736.0,24877.0,89538.0,2131656.0,768021.0,52.4,336997624.0,54225.446
158610.0,3493.0,24734.0,88250.0,2018344.0,765285.0,52.39,336997624.0,54225.446
210724.0,2453.0,24435.0,86780.0,1923485.0,908223.0,52.38,336997624.0,54225.446
76179.0,1007.0,23978.0,84373.0,1397955.0,524642.0,52.37,336997624.0,54225.446
46003.0,403.0,23779.0,83494.0,962932.0,310780.0,52.37,336997624.0,54225.446
169477.0,2307.0,23686.0,83675.0,1391491.0,701512.0,52.36,336997624.0,54225.446
121851.0,2451.0,23536.0,82358.0,1931957.0,681458.0,52.36,336997624.0,54225.446
131733.0,2693.0,23127.0,80843.0,2069730.0,669014.0,52.35,336997624.0,54225.446
129035.0,3308.0,22585.0,79242.0,2002182.0,679280.0,52.34,336997624.0,54225.446
174675.0,2485.0,22185.0,77387.0,1921589.0,987489.0,52.33,336997624.0,54225.446
61789.0,854.0,21727.0,74807.0,1357531.0,673047.0,52.33,336997624.0,54225.446
55627.0,590.0,21543.0,74161.0,880745.0,409977.0,52.33,336997624.0,54225.446
153986.0,2258.0,21256.0,73886.0,1233877.0,1030390.0,52.32,336997624.0,54225.446
113181.0,2518.0,20882.0,72525.0,1881823.0,1135069.0,52.32,336997624.0,54225.446
122007.0,2642.0,20400.0,70704.0,2020341.0,1142805.0,52.31,336997624.0,54225.446
110083.0,2828.0,19802.0,68918.0,1940768.0,1168929.0,52.3,336997624.0,54225.446
154908.0,2132.0,19272.0,67124.0,1832789.0,1339179.0,52.3,336997624.0,54225.446
49729.0,852.0,18942.0,64834.0,1323949.0,631744.0,52.29,336997624.0,54225.446
46228.0,542.0,18770.0,64381.0,805932.0,367325.0,52.29,336997624.0,54225.446
140693.0,1929.0,18674.0,64487.0,1278624.0,987675.0,52.28,336997624.0,54225.446
95494.0,1893.0,18261.0,63508.0,1851739.0,1020285.0,52.28,336997624.0,54225.446
112870.0,2660.0,17911.0,62376.0,1985311.0,1036191.0,52.27,336997624.0,54225.446
101047.0,2474.0,17482.0,61095.0,1910434.0,1037889.0,52.27,336997624.0,54225.446
130630.0,1804.0,17010.0,59461.0,1793128.0,1164159.0,52.26,336997624.0,54225.446
40291.0,451.0,17622.0,57940.0,1240908.0,537072.0,52.26,336997624.0,54225.446
40993.0,493.0,18131.0,57496.0,728860.0,315593.0,52.26,336997624.0,54225.446
92920.0,1180.0,18096.0,57618.0,1159933.0,855362.0,52.25,336997624.0,54225.446
110968.0,2296.0,17969.0,56985.0,1665009.0,932384.0,52.25,336997624.0,54225.446
108420.0,3187.0,17748.0,55885.0,1867700.0,912872.0,52.24,336997624.0,54225.446
86119.0,2191.0,17281.0,54564.0,1885776.0,916435.0,52.24,336997624.0,54225.446
108853.0,1821.0,17015.0,53358.0,1722893.0,1059477.0,52.23,336997624.0,54225.446
41333.0,598.0,16459.0,51837.0,1201912.0,493262.0,52.23,336997624.0,54225.446
33171.0,480.0,16271.0,51504.0,701870.0,270141.0,52.23,336997624.0,54225.446
96661.0,1766.0,16486.0,51723.0,1235924.0,834878.0,52.23,336997624.0,54225.446
82640.0,1967.0,16269.0,50595.0,1725236.0,826619.0,52.22,336997624.0,54225.446
92313.0,3189.0,15970.0,49311.0,1891143.0,841662.0,52.22,336997624.0,54225.446
77275.0,2018.0,15606.0,48405.0,1847381.0,864470.0,52.21,336997624.0,54225.446
95979.0,1873.0,15395.0,47454.0,1624157.0,1384288.0,52.21,336997624.0,54225.446
34266.0,573.0,14962.0,46398.0,1108680.0,830152.0,52.21,336997624.0,54225.446
20952.0,280.0,14720.0,46114.0,636856.0,473391.0,52.21,336997624.0,54225.446
109495.0,1467.0,14913.0,46380.0,1160718.0,1530469.0,52.2,336997624.0,54225.446
67632.0,1607.0,14854.0,45821.0,1688460.0,1570199.0,52.2,336997624.0,54225.446
102527.0,2064.0,14704.0,45003.0,1809635.0,1627985.0,52.19,336997624.0,54225.446
74531.0,1856.0,14419.0,44195.0,1699401.0,1615638.0,52.19,336997624.0,54225.446
94833.0,1734.0,12455.0,43513.0,1562616.0,1793035.0,52.18,336997624.0,54225.446
36242.0,399.0,12152.0,42766.0,1060248.0,820995.0,52.18,336997624.0,54225.446
34006.0,258.0,12092.0,42513.0,617070.0,438945.0,52.18,336997624.0,54225.446
109869.0,1253.0,12108.0,42623.0,1061722.0,1488190.0,52.18,336997624.0,54225.446
70026.0,1290.0,11947.0,42291.0,1649184.0,1508795.0,52.17,336997624.0,54225.446
86775.0,1989.0,11766.0,41982.0,1903268.0,1572915.0,52.17,336997624.0,54225.446
81253.0,1202.0,11555.0,41357.0,1762772.0,1649620.0,52.17,336997624.0,54225.446
97139.0,2123.0,11341.0,40945.0,1599565.0,1926120.0,52.16,336997624.0,54225.446
37249.0,507.0,11231.0,40176.0,1123158.0,1043712.0,52.16,336997624.0,54225.446
38970.0,229.0,11210.0,40472.0,837990.0,559522.0,52.16,336997624.0,54225.446
107370.0,1213.0,11332.0,41349.0,1254836.0,1474248.0,49.96,336997624.0,54225.446
79906.0,1452.0,11356.0,41731.0,1874193.0,1650541.0,49.95,336997624.0,54225.446
95240.0,1697.0,11289.0,41806.0,1835070.0,1786223.0,49.94,336997624.0,54225.446
57525.0,901.0,11280.0,41718.0,1737473.0,1609105.0,49.94,336997624.0,54225.446
144143.0,2453.0,11271.0,41633.0,1495151.0,2002306.0,49.93,336997624.0,54225.446
46147.0,599.0,11296.0,41372.0,1119447.0,1181750.0,49.92,336997624.0,54225.446
33871.0,230.0,11264.0,41872.0,777700.0,582161.0,49.92,336997624.0,54225.446
131104.0,1285.0,11534.0,43286.0,1263083.0,1563128.0,49.91,336997624.0,54225.446
87983.0,1322.0,11599.0,44007.0,1860890.0,1694585.0,51.57,336997624.0,54225.446
112533.0,1668.0,11664.0,44366.0,1968988.0,1773382.0,51.57,336997624.0,54225.446
108542.0,1338.0,11792.0,45095.0,1898230.0,1801310.0,51.56,336997624.0,54225.446
126266.0,1770.0,11823.0,45157.0,1672030.0,2090302.0,51.55,336997624.0,54225.446
47176.0,475.0,11785.0,44825.0,1144343.0,1240446.0,51.55,336997624.0,54225.446
41495.0,248.0,11973.0,45373.0,763225.0,649897.0,51.55,336997624.0,54225.446
141002.0,1250.0,12296.0,46834.0,1154537.0,1829174.0,51.54,336997624.0,54225.446
91629.0,1359.0,12329.0,47703.0,1626358.0,1801767.0,51.54,336997624.0,54225.446
111361.0,1699.0,12448.0,47901.0,1660588.0,1395647.0,51.53,336997624.0,54225.446
37350.0,485.0,12471.0,47297.0,756215.0,28625.0,51.53,336997624.0,54225.446
54684.0,389.0,12654.0,48189.0,764599.0,1212736.0,51.52,336997624.0,54225.446
28395.0,337.0,12849.0,49069.0,906229.0,897301.0,54.87,336997624.0,54225.446
45080.0,277.0,13105.0,50165.0,819526.0,594166.0,54.87,336997624.0,54225.446
185167.0,1918.0,13379.0,51813.0,1368784.0,1676314.0,54.86,336997624.0,54225.446
117528.0,1645.0,13545.0,52644.0,1893848.0,1941446.0,48.7,336997624.0,54225.446
136962.0,2003.0,13671.0,53311.0,1970662.0,2192701.0,48.69,336997624.0,54225.446
138201.0,3886.0,13772.0,53587.0,2047338.0,2185129.0,48.67,336997624.0,54225.446
157960.0,1612.0,13888.0,54392.0,1937242.0,2465443.0,48.66,336997624.0,54225.446
67883.0,699.0,13942.0,54572.0,1370251.0,1492325.0,48.64,336997624.0,54225.446
56443.0,412.0,14149.0,55670.0,818558.0,734742.0,48.63,336997624.0,54225.446
175124.0,1429.0,14455.0,57447.0,1295034.0,1842698.0,48.62,336997624.0,54225.446
112319.0,1517.0,14771.0,58938.0,1948476.0,1923002.0,48.61,336997624.0,54225.446
149421.0,1823.0,14901.0,59721.0,2053146.0,1938856.0,48.59,336997624.0,54225.446
123780.0,1552.0,14992.0,60371.0,1916525.0,1938134.0,48.58,336997624.0,54225.446
157509.0,1753.0,15236.0,61162.0,1852575.0,2125826.0,48.57,336997624.0,54225.446
57609.0,624.0,15326.0,60921.0,1304550.0,1263170.0,48.56,336997624.0,54225.446
53365.0,370.0,15595.0,61722.0,810335.0,634313.0,48.55,336997624.0,54225.446
183420.0,1394.0,15914.0,63084.0,1361115.0,1625949.0,48.54,336997624.0,54225.446
113226.0,1517.0,15993.0,63244.0,1972370.0,1726886.0,48.53,336997624.0,54225.446
145717.0,2236.0,15896.0,63226.0,2123232.0,1730700.0,48.52,336997624.0,54225.446
142017.0,1269.0,15909.0,63105.0,2094633.0,1700667.0,48.51,336997624.0,54225.446
192617.0,1864.0,15941.0,63090.0,1995986.0,1950345.0,48.5,336997624.0,54225.446
81536.0,679.0,15906.0,62004.0,1483232.0,1125475.0,48.5,336997624.0,54225.446
90899.0,320.0,15983.0,62545.0,1040910.0,643021.0,48.5,336997624.0,54225.446
241270.0,1552.0,16210.0,63764.0,1578182.0,1849828.0,48.49,336997624.0,54225.446
182157.0,1914.0,16148.0,64086.0,2218970.0,1981258.0,48.48,336997624.0,54225.446
247995.0,4185.0,16251.0,65043.0,2420469.0,1874262.0,48.47,336997624.0,54225.446
274126.0,1407.0,16187.0,65661.0,2406280.0,1468667.0,48.46,336997624.0,54225.446
248182.0,689.0,16240.0,65821.0,1787193.0,381701.0,48.46,336997624.0,54225.446
88254.0,242.0,16356.0,66446.0,947337.0,6811.0,48.46,336997624.0,54225.446
183884.0,370.0,16590.0,69732.0,968032.0,481192.0,48.46,336997624.0,54225.446
506098.0,1846.0,17075.0,74692.0,1718188.0,1531887.0,51.23,336997624.0,54225.446
372467.0,2292.0,17274.0,79671.0,2314739.0,1699497.0,51.22,336997624.0,54225.446
511588.0,2368.0,17830.0,85506.0,2344159.0,1684547.0,51.21,336997624.0,54225.446
597687.0,1490.0,18158.0,89961.0,2363780.0,1541558.0,51.2,336997624.0,54225.446
511861.0,730.0,18382.0,93776.0,2017702.0,615987.0,47.69,336997624.0,54225.446
191884.0,401.0,18863.0,96560.0,1260066.0,113165.0,47.69,336997624.0,54225.446
296105.0,406.0,19606.0,102693.0,1346665.0,498679.0,47.69,336997624.0,54225.446
1043803.0,1903.0,20341.0,108778.0,2260395.0,1244955.0,47.68,336997624.0,54225.446
828348.0,2331.0,21040.0,114863.0,2948453.0,1419417.0,47.66,336997624.0,54225.446
676489.0,2230.0,21529.0,121461.0,3201706.0,1456718.0,47.65,336997624.0,54225.446
843626.0,2096.0,22134.0,126993.0,3180906.0,1466208.0,47.64,336997624.0,54225.446
879801.0,2437.0,22862.0,131875.0,2916144.0,1652638.0,47.63,336997624.0,54225.446
407330.0,870.0,23150.0,133605.0,2200197.0,1050622.0,47.62,336997624.0,54225.446
492959.0,619.0,23800.0,137280.0,1657732.0,498827.0,47.61,336997624.0,54225.446
1355363.0,2054.0,24487.0,142248.0,2139299.0,1262803.0,47.6,336997624.0,54225.446
786579.0,2522.0,25081.0,145834.0,2690654.0,1312572.0,47.59,336997624.0,54225.446
854509.0,2848.0,25328.0,149677.0,2931705.0,1318643.0,47.58,336997624.0,54225.446
864035.0,2559.0,25558.0,151013.0,3023212.0,1297546.0,47.57,336997624.0,54225.446
879820.0,2794.0,25734.0,152054.0,2827437.0,1474280.0,47.56,336997624.0,54225.446
415732.0,1008.0,25802.0,149522.0,2065215.0,792020.0,47.56,336997624.0,54225.446
485640.0,762.0,25867.0,150018.0,1374825.0,391814.0,47.56,336997624.0,54225.446
659292.0,1036.0,26077.0,150910.0,1737047.0,828270.0,47.55,336997624.0,54225.446
1134292.0,2739.0,26372.0,153236.0,2595265.0,1002726.0,47.54,336997624.0,54225.446
910675.0,3478.0,26458.0,154513.0,2959222.0,983949.0,45.75,336997624.0,54225.446
729533.0,2931.0,26283.0,152939.0,2794522.0,941416.0,45.74,336997624.0,54225.446
826946.0,3387.0,26023.0,150245.0,2478009.0,1087203.0,45.73,336997624.0,54225.446
307901.0,1029.0,25679.0,145688.0,1748873.0,622728.0,45.73,336997624.0,54225.446
369799.0,736.0,25528.0,144777.0,1145237.0,332360.0,45.72,336997624.0,54225.446
911201.0,2176.0,25562.0,144760.0,1562060.0,800048.0,45.71,336997624.0,54225.446
492412.0,3157.0,25311.0,143297.0,1945061.0,807122.0,45.7,336997624.0,54225.446
677623.0,3866.0,25073.0,141674.0,2090558.0,795962.0,45.69,336997624.0,54225.446
502997.0,2617.0,24470.0,137503.0,2045471.0,793599.0,45.68,336997624.0,54225.446
613153.0,4092.0,24021.0,133318.0,1887026.0,959684.0,45.67,336997624.0,54225.446
181532.0,1207.0,23432.0,127041.0,1226022.0,472114.0,45.66,336997624.0,54225.446
200362.0,484.0,23196.0,125816.0,763787.0,265814.0,45.66,336997624.0,54225.446
536639.0,2605.0,22909.0,124054.0,1247184.0,633734.0,45.65,336997624.0,54225.446
326511.0,3359.0,22670.0,120533.0,1772758.0,618364.0,45.64,336997624.0,54225.446
327754.0,3592.0,21913.0,117190.0,1892140.0,575726.0,45.63,336997624.0,54225.446
273313.0,2481.0,21330.0,112678.0,1600726.0,523916.0,45.62,336997624.0,54225.446
355070.0,4122.0,20576.0,107689.0,1482899.0,660382.0,45.61,336997624.0,54225.446
87894.0,925.0,19642.0,101694.0,1118504.0,440873.0,45.6,336997624.0,54225.446
84740.0,466.0,19280.0,99087.0,632971.0,214856.0,45.59,336997624.0,54225.446
343406.0,2888.0,18979.0,97280.0,1251055.0,486730.0,45.59,336997624.0,54225.446
213854.0,3002.0,18351.0,93609.0,1647523.0,505170.0,45.58,336997624.0,54225.446
187469.0,3339.0,17716.0,90113.0,1562114.0,514881.0,45.57,336997624.0,54225.446
170351.0,3251.0,17049.0,86057.0,1470496.0,512666.0,45.56,336997624.0,54225.446
208473.0,2700.0,16125.0,81518.0,1405626.0,628108.0,45.55,336997624.0,54225.446
52605.0,822.0,15437.0,76841.0,887709.0,348914.0,45.54,336997624.0,54225.446
59052.0,582.0,14891.0,74350.0,499705.0,153600.0,45.54,336997624.0,54225.446
167622.0,3181.0,14396.0,72105.0,984801.0,343138.0,45.53,336997624.0,54225.446
110498.0,2605.0,13819.0,68725.0,1579440.0,404845.0,45.53,336997624.0,54225.446
113915.0,3187.0,13150.0,65267.0,1641067.0,417485.0,45.52,336997624.0,54225.446
100709.0,2953.0,12552.0,61873.0,1520156.0,410523.0,45.51,336997624.0,54225.446
143975.0,2501.0,11918.0,58664.0,1367808.0,529269.0,45.5,336997624.0,54225.446
31952.0,688.0,11238.0,54818.0,898982.0,283984.0,45.5,336997624.0,54225.446
23498.0,445.0,10778.0,52978.0,459495.0,155112.0,45.5,336997624.0,54225.446
79907.0,916.0,10456.0,51326.0,716286.0,318701.0,45.49,336997624.0,54225.446
89182.0,2172.0,10177.0,49434.0,1222936.0,354141.0,45.48,336997624.0,54225.446
84124.0,3093.0,9631.0,47079.0,1378191.0,344343.0,45.48,336997624.0,54225.446
66462.0,2956.0,9122.0,44421.0,1236642.0,330337.0,45.47,336997624.0,54225.446
73682.0,2084.0,8615.0,42077.0,1132354.0,395285.0,45.47,336997624.0,54225.446
47714.0,761.0,8009.0,39323.0,703980.0,244300.0,45.46,336997624.0,54225.446
18512.0,226.0,7605.0,38005.0,423505.0,123808.0,45.46,336997624.0,54225.446
96908.0,2142.0,7360.0,36982.0,895604.0,316864.0,37.16,336997624.0,54225.446
46403.0,1769.0,7150.0,35347.0,1277396.0,279805.0,37.16,336997624.0,54225.446
53068.0,2092.0,6799.0,33775.0,1245596.0,260145.0,37.15,336997624.0,54225.446
48456.0,1709.0,6489.0,31998.0,1208825.0,256241.0,34.72,336997624.0,54225.446
50692.0,1740.0,6040.0,29871.0,1069972.0,320777.0,34.71,336997624.0,54225.446
15202.0,310.0,5682.0,27804.0,668454.0,183008.0,34.71,336997624.0,54225.446
12599.0,213.0,5493.0,27015.0,355495.0,89535.0,34.71,336997624.0,54225.446
61545.0,1698.0,5346.0,26405.0,793308.0,211886.0,34.7,336997624.0,54225.446
29456.0,1420.0,4988.0,25193.0,1208911.0,216253.0,34.7,336997624.0,54225.446
37023.0,2024.0,4743.0,24180.0,1139611.0,214941.0,34.69,336997624.0,54225.446
45744.0,1772.0,4440.0,22842.0,1014754.0,214877.0,34.69,336997624.0,54225.446
48848.0,1660.0,4174.0,21501.0,1001283.0,261126.0,34.68,336997624.0,54225.446
10457.0,279.0,3882.0,20232.0,633109.0,142785.0,34.68,336997624.0,54225.446
11278.0,193.0,3780.0,19551.0,352023.0,74470.0,34.68,336997624.0,54225.446
34537.0,1312.0,3684.0,19024.0,795472.0,196898.0,34.67,336997624.0,54225.446
